"Inserate_ID"
"https://www.immobilienscout24.de/expose/128369487"
"https://www.immobilienscout24.de/expose/128385759"
"https://www.immobilienscout24.de/expose/128409608"
"https://www.immobilienscout24.de/expose/128385660"
"https://www.immobilienscout24.de/expose/128445085"
"https://www.immobilienscout24.de/expose/128470652"
"https://www.immobilienscout24.de/expose/128351662"
"https://www.immobilienscout24.de/expose/128111040"
"https://www.immobilienscout24.de/expose/127723420"
"https://www.immobilienscout24.de/expose/126826057"
"https://www.immobilienscout24.de/expose/127573028"
"https://www.immobilienscout24.de/expose/127766303"
"https://www.immobilienscout24.de/expose/125040991"
"https://www.immobilienscout24.de/expose/128027446"
