"stadtname";"url_stadt";"max_page"
"Stuttgart";"https://www.immobilienscout24.de/Suche/radius/wohnung-mieten?centerofsearchaddress=Stuttgart;;;1276001039;Baden-Wuerttemberg;&geocoordinates=48.77899;9.17686;20.0&pagenumber=";124
